interest,verified,cutil,term,bankrupt,ccheck
6.07,Source Verified,0.286667254,36,0,0
10.91,Source Verified,0.291226994,36,0,2
9.92,Source Verified,0.447692924,36,0,7
6.08,Not Verified,0.308912989,36,0,3
9.43,Source Verified,0.180978261,60,0,0
7.35,Not Verified,0.694480448,36,0,0
12.61,Not Verified,0.541794198,36,0,2
9.93,Verified,0.191433757,36,0,2
15.05,Source Verified,0.024038462,60,0,7
13.59,Verified,0.149690278,60,1,0
20.39,Source Verified,0.767846711,36,0,4
11.98,Not Verified,0.444516778,36,0,0
15.05,Verified,0.751568004,36,0,0
10.42,Source Verified,0.844651781,36,0,5
9.93,Source Verified,1.101894416,36,0,1
20,Verified,0.795235772,36,0,2
11.99,Source Verified,0.066177404,36,0,2
14.08,Verified,0.549060185,36,0,0
6.71,Not Verified,0.642105844,36,0,1
7.97,Not Verified,0.270395074,60,0,0
14.07,Source Verified,0.692022337,60,0,5
5.32,Not Verified,0.162187093,36,0,0
17.09,Verified,0.202491535,36,0,2
7.34,Not Verified,0.290554178,36,0,0
17.09,Not Verified,0.031048793,60,0,2
12.62,Source Verified,0.285514019,60,1,2
28.72,Source Verified,0.118900894,60,0,2
14.08,Verified,1.342942567,36,1,3
7.35,Source Verified,0.20735288,36,0,2
24.84,Source Verified,0.155132883,60,0,6
25.82,Source Verified,0.790757282,60,0,0
9.43,Not Verified,0.563340288,36,0,1
15.05,Verified,0.037266842,60,0,0
9.92,Source Verified,0.124246821,36,0,2
10.42,Not Verified,0.498074066,36,1,3
6.72,Source Verified,0.119998263,36,0,1
9.92,Source Verified,0.052436715,36,0,2
12.62,Verified,0.719269352,36,0,2
19.42,Source Verified,0.842212436,60,0,1
10.91,Source Verified,0.693195626,36,1,3
18.45,Not Verified,0.294385066,60,0,1
9.44,Not Verified,0.115579047,36,0,1
5.31,Source Verified,0.942739066,36,0,0
7.34,Source Verified,0.132647059,36,0,2
29.69,Verified,0.620718563,60,0,2
16.02,Source Verified,0.66672251,36,0,1
6.72,Not Verified,0.198971811,36,0,5
25.81,Not Verified,0.360196371,60,0,1
5.32,Not Verified,0.432361289,36,0,1
20.39,Source Verified,0.408077527,60,0,5
19.42,Verified,0.123321716,36,0,3
13.59,Source Verified,0.279430008,36,0,5
10.91,Source Verified,0.169644773,36,0,5
6.71,Source Verified,0.082045216,36,0,1
7.34,Not Verified,0.313076203,36,0,0
7.96,Source Verified,0.760644436,60,0,0
5.31,Source Verified,0.410396803,36,0,2
6.72,Source Verified,0.071947326,36,0,2
6.08,Source Verified,0.112666667,36,0,1
18.45,Source Verified,0.180313469,60,1,4
13.59,Verified,0.136701945,60,0,6
10.42,Verified,0.509487652,36,0,4
9.44,Not Verified,0.170996874,60,0,0
9.93,Verified,0.641874951,36,0,2
7.34,Source Verified,0.397494491,36,0,0
17.09,Source Verified,0.790252101,36,0,1
9.43,Source Verified,0.215056557,60,0,1
7.97,Source Verified,0.737326127,36,0,1
6.08,Not Verified,0.686969747,36,0,1
10.41,Not Verified,0.240199572,36,0,0
17.09,Verified,0.327789943,60,0,3
10.42,Source Verified,0.207445868,36,0,0
10.9,Source Verified,0.206664081,36,0,2
7.34,Source Verified,0.099085557,60,0,0
9.93,Source Verified,0.035903902,60,0,0
16.02,Verified,0.05108568,60,0,2
9.92,Source Verified,0.249764287,36,0,0
11.98,Source Verified,0.62354205,36,0,0
6.08,Source Verified,0.181314807,36,0,4
5.32,Source Verified,0.570247654,36,0,0
9.93,Source Verified,0.225685328,60,0,0
13.59,Source Verified,0.249612156,60,0,4
9.44,Source Verified,0.626548353,36,0,2
10.91,Source Verified,0.656524936,36,0,3
9.93,Source Verified,0.485607485,60,0,1
21.85,Source Verified,0.675212453,60,0,2
21.85,Verified,0.161571572,36,0,1
10.91,Source Verified,0.520613476,36,0,2
13.59,Verified,0.202905983,60,0,4
12.61,Not Verified,0.43522252,36,0,4
12.62,Source Verified,1.100912601,60,0,1
16.02,Verified,0.282273745,36,0,5
10.42,Not Verified,0.275653645,36,0,0
20,Not Verified,0.318971485,36,0,0
13.58,Source Verified,0.636139933,36,1,2
12.61,Source Verified,0.074025974,60,0,1
6.08,Not Verified,0.438847128,36,0,3
13.58,Source Verified,0.121041501,36,0,4
7.96,Not Verified,0.524343241,36,0,0
11.99,Source Verified,0.081332265,36,0,2
16.01,Source Verified,0.621465734,36,0,3
6.72,Not Verified,0.24405981,36,0,2
17.09,Source Verified,0.75165,60,1,0
14.08,Source Verified,0.04762157,60,0,2
7.34,Source Verified,0.26269641,60,0,0
7.97,Not Verified,0.470919881,36,0,3
6.72,Not Verified,0.763532947,36,0,1
15.04,Verified,0.678537251,36,0,4
7.96,Verified,0.04862681,36,0,1
6.08,Not Verified,0.662857616,36,0,0
6.08,Not Verified,0.297150909,36,0,2
18.45,Verified,0.311578224,36,0,1
7.97,Not Verified,0.620564495,36,0,3
9.44,Not Verified,0.320090737,60,0,0
13.58,Verified,0.734703883,36,0,0
10.42,Verified,0.234115041,60,0,5
7.35,Source Verified,0.499580599,36,0,0
10.91,Not Verified,0.433486632,36,0,9
7.97,Not Verified,0.463698108,36,0,4
10.41,Not Verified,0.467286566,36,0,0
21.45,Not Verified,0.788798028,36,0,2
5.32,Not Verified,0.170567632,36,0,0
15.05,Verified,0.255692874,60,0,1
18.45,Source Verified,0.86502193,60,0,1
12.61,Verified,0.578694915,36,0,0
21.45,Not Verified,0.292261135,60,0,1
9.44,Not Verified,0.227614625,60,0,4
6.07,Source Verified,0.244547374,36,0,2
16.02,Source Verified,0.052754669,36,0,9
7.34,Not Verified,0.442271273,36,0,0
7.96,Verified,0.191019829,60,0,1
13.58,Verified,0.301834214,60,0,5
9.93,Not Verified,0.700545222,36,0,3
13.59,Source Verified,0.156666667,36,0,0
10.41,Not Verified,0.732004155,36,0,1
10.41,Verified,0.16591077,36,0,0
21.85,Not Verified,0.467893422,36,0,0
9.93,Source Verified,0.105490349,36,0,6
11.98,Verified,0.862615385,36,0,0
9.44,Source Verified,0.886939377,36,0,0
6.08,Verified,0.18046218,36,0,0
7.35,Not Verified,0.102492165,36,0,0
17.09,Source Verified,0.557666627,36,0,3
19.03,Not Verified,0.380044843,36,0,0
15.05,Not Verified,0.585120042,36,0,2
10.42,Source Verified,0.1992,36,1,0
7.96,Source Verified,0.200043415,36,0,5
15.05,Source Verified,0.568736725,36,0,0
7.97,Not Verified,0.049303377,36,0,2
13.58,Verified,0.480919689,36,0,0
9.43,Source Verified,0.412631579,36,0,1
19.03,Source Verified,0.320095449,36,0,6
9.44,Not Verified,0.590078642,36,0,0
11.99,Source Verified,0.846429968,36,0,1
10.41,Source Verified,0.273585313,36,NA,3
9.92,Verified,0.597439871,36,1,0
7.97,Source Verified,0.632392661,36,0,0
9.43,Not Verified,0.581660118,36,0,1
6.72,Not Verified,0.203962102,36,0,0
15.04,Source Verified,0.537372881,36,0,1
9.44,Not Verified,0.088915696,36,0,0
10.91,Source Verified,0.186958353,36,0,1
16.01,Not Verified,0.423996024,36,0,0
10.41,Not Verified,0.274357183,36,0,2
16.01,Verified,0.565731488,36,1,0
16.02,Source Verified,0.177144797,60,0,0
14.08,Verified,0.18867747,36,0,3
20,Verified,0.707015332,36,0,1
7.34,Source Verified,0.323542547,36,0,2
7.97,Not Verified,0.544209525,36,0,0
6.08,Source Verified,0.259019608,36,0,0
9.43,Source Verified,0.126309887,36,0,9
11.99,Source Verified,0.838679799,60,0,6
15.05,Source Verified,0.157446364,60,1,1
11.99,Source Verified,0.1890775,60,0,3
20,Verified,0.590167108,36,0,8
7.35,Verified,0.192190086,36,0,3
9.43,Not Verified,0.489369863,36,0,1
11.99,Not Verified,0.51933911,36,0,2
18.45,Source Verified,0.677930378,36,0,0
15.05,Source Verified,0.292652007,36,0,3
9.43,Not Verified,0.080352078,36,0,0
9.93,Source Verified,0.678072715,36,0,3
13.59,Source Verified,0.67513257,60,0,10
5.32,Not Verified,0.048267102,36,0,0
16.02,Not Verified,0.606957536,36,1,7
10.41,Not Verified,0.772510107,36,0,2
10.42,Not Verified,0.287385621,36,0,4
12.62,Source Verified,0.90826718,60,0,0
7.35,Not Verified,0.556363577,36,0,0
9.93,Verified,0.313155926,36,0,0
11.99,Not Verified,0.231211251,36,0,1
13.58,Source Verified,0.259488413,60,0,4
5.31,Not Verified,0.106919149,36,0,1
11.99,Not Verified,0.476950826,60,0,2
25.82,Verified,0.530377358,36,0,1
11.98,Source Verified,0.790818968,60,0,2
5.31,Not Verified,0.113769834,36,0,0
15.05,Not Verified,0.522364991,36,0,1
10.42,Not Verified,0.150242597,60,0,10
9.92,Source Verified,0.212759082,60,0,1
10.42,Verified,0.506282265,60,0,0
12.62,Verified,0.79411054,36,0,4
6.71,Source Verified,0.179703167,36,0,2
10.91,Source Verified,0.191236856,36,0,2
11.99,Source Verified,0.956735046,60,0,0
19.03,Not Verified,0.278437079,36,0,0
13.59,Verified,0.574494076,36,1,2
6.71,Not Verified,0.08666579,36,0,0
16.01,Verified,1.18232673,36,0,1
15.05,Verified,0.032726307,60,0,1
23.88,Source Verified,0.804865854,60,0,0
12.61,Source Verified,0.092509796,36,0,10
22.9,Source Verified,0.846,36,0,2
12.62,Verified,0.460886436,36,0,0
18.45,Verified,0.674220425,60,0,1
12.62,Source Verified,0.604044736,36,0,1
11.99,Not Verified,0.18637601,36,0,4
18.06,Not Verified,0.165246959,36,0,1
6.72,Not Verified,0.110328448,36,0,2
17.47,Source Verified,0.628996499,36,0,0
6.08,Not Verified,0.124104068,36,0,0
16.02,Verified,0.158181818,60,0,1
6.07,Verified,0.087052126,36,0,1
10.42,Source Verified,1.047848554,36,0,0
20,Not Verified,0.769098345,60,0,0
5.32,Not Verified,0.347495956,36,0,1
20,Source Verified,0.813794321,60,1,3
9.93,Source Verified,0.176718726,36,0,1
21.45,Verified,0.481074987,36,0,1
11.99,Verified,0.334522134,36,0,0
14.07,Not Verified,0.095928825,60,0,2
12.61,Source Verified,0.749583333,36,0,0
10.9,Not Verified,0.128190636,36,0,1
10.91,Not Verified,0.63832016,36,0,4
11.98,Source Verified,0.075983005,60,0,3
20,Source Verified,0.384965801,60,0,1
21.45,Source Verified,0.30338069,36,0,0
5.31,Not Verified,0.029459337,36,0,0
20,Verified,0.002940938,36,0,3
9.43,Not Verified,0.268766139,36,0,3
14.08,Verified,0.615287732,60,0,1
5.31,Not Verified,0.082215086,36,0,0
11.99,Source Verified,0.563976931,36,0,0
9.92,Not Verified,0.605487007,36,1,1
7.96,Not Verified,0.279629418,36,0,1
6.72,Source Verified,0.022994662,36,0,2
14.07,Source Verified,0.484148627,36,0,3
20.39,Source Verified,0.852580327,60,0,0
5.31,Not Verified,0.146181243,36,0,0
6.08,Source Verified,0.045156454,36,0,0
12.61,Not Verified,0.225321499,36,1,11
9.93,Source Verified,0.718942493,36,0,5
6.08,Not Verified,0.302630654,36,0,1
9.44,Source Verified,0.067308049,36,1,3
7.97,Source Verified,0.198576644,36,0,2
10.91,Source Verified,0.409383651,36,0,1
13.58,Verified,0.935803516,36,1,0
20,Source Verified,0.258997924,60,0,2
7.97,Source Verified,0.998224462,36,0,2
9.44,Not Verified,0.75700189,36,0,3
6.72,Not Verified,0.378027448,36,0,0
7.35,Not Verified,0.482554598,36,0,0
6.08,Verified,0.141462086,36,0,1
21.45,Not Verified,0.556487608,36,0,7
13.59,Not Verified,0.532163934,36,0,0
9.92,Source Verified,0.03663082,60,0,1
9.93,Source Verified,0.502626036,36,0,1
16.02,Verified,0.716708591,36,0,2
14.07,Source Verified,0.755767775,36,0,0
16.01,Not Verified,0.590929816,60,0,3
10.91,Source Verified,0.195917304,36,0,2
5.32,Verified,0.543216995,36,0,0
6.72,Not Verified,0.036542601,36,1,1
21.45,Verified,0.973072191,60,0,5
7.96,Source Verified,0.275420054,36,0,0
10.42,Source Verified,0.372239316,60,0,1
19.03,Source Verified,0.728335795,36,0,1
17.09,Verified,0.710401854,60,0,4
18.06,Source Verified,0.698477323,60,0,1
10.9,Source Verified,0.048826517,36,0,1
16.02,Verified,0.665600343,60,1,2
7.35,Source Verified,0.192517675,36,0,1
7.35,Verified,0.227581093,60,0,1
19.03,Source Verified,0.58951087,36,1,4
14.08,Verified,0.747657288,36,0,3
15.04,Source Verified,0.253524392,60,0,1
14.08,Source Verified,0.543919836,36,0,3
14.08,Source Verified,0.448565913,36,0,0
12.61,Verified,0.324872881,36,0,2
15.04,Not Verified,0.515225578,36,0,4
7.35,Verified,0.09477668,60,0,0
12.61,Source Verified,0.176545382,36,0,1
7.96,Source Verified,0.056227502,36,1,1
12.61,Source Verified,0.202147223,36,0,5
13.59,Source Verified,0.647513578,60,1,2
14.08,Source Verified,0.641757257,36,0,0
9.44,Not Verified,0.577741172,60,0,1
13.58,Verified,0.28956142,60,0,6
12.61,Not Verified,0.170067378,60,1,5
5.32,Not Verified,0.289111111,36,0,1
16.02,Not Verified,0.73906282,60,0,3
17.09,Source Verified,0.670367052,36,0,5
7.35,Source Verified,0.070203652,60,1,2
9.92,Not Verified,0.145520532,60,0,1
9.93,Not Verified,0.191673208,36,0,2
9.92,Source Verified,0.85971882,60,0,0
9.44,Not Verified,0.011707809,36,0,1
9.44,Not Verified,0.028533499,60,0,1
20,Verified,0.532995658,60,0,0
17.09,Verified,0.254936315,36,0,1
12.61,Source Verified,0.044009795,60,1,0
20,Source Verified,0.02344157,36,0,4
16.02,Not Verified,0.268341367,60,0,0
10.9,Verified,0.163176334,36,0,0
15.04,Source Verified,0.590100161,36,1,3
10.42,Verified,0.553752905,36,1,3
6.08,Not Verified,0.085458911,36,0,2
12.62,Not Verified,0.390018179,60,0,0
10.9,Source Verified,0.444573379,60,0,0
13.59,Source Verified,0.675807079,36,0,3
11.99,Not Verified,0.514235905,60,0,0
19.42,Source Verified,0.199587172,60,0,1
16.01,Source Verified,0.725412636,36,0,0
10.41,Not Verified,0.393787519,36,0,2
7.97,Source Verified,0.271515152,36,0,2
10.42,Verified,0.314123189,36,0,2
11.98,Source Verified,0.625311801,36,0,1
10.42,Verified,0.577920756,36,1,3
12.61,Not Verified,0.336341008,60,1,5
26.3,Not Verified,1.115503242,60,1,0
7.97,Verified,0.385510558,36,0,6
7.97,Source Verified,0.167604381,36,0,4
9.93,Source Verified,0.685163879,36,0,3
10.9,Verified,0.371794012,36,1,1
9.93,Source Verified,0.30119888,36,0,8
11.98,Source Verified,0.229867947,36,1,0
18.45,Source Verified,0.710375,60,0,0
9.93,Source Verified,0.158335883,36,0,0
5.32,Not Verified,0.442041365,36,0,0
6.08,Source Verified,0.775283019,36,0,1
9.93,Verified,0.308112776,60,0,1
28.72,Verified,0.437945982,60,0,4
9.43,Source Verified,0.141716567,36,0,12
14.08,Source Verified,0.573512015,60,0,0
13.59,Source Verified,0.172662511,36,0,1
13.59,Verified,0.702968125,60,0,2
11.99,Source Verified,0.783333333,36,0,0
7.35,Not Verified,0.038291511,36,0,3
6.72,Source Verified,0.198097955,36,0,3
9.44,Verified,0.702232143,36,0,4
10.42,Not Verified,0.923514431,36,0,0
11.99,Verified,0.193960151,36,0,8
10.42,Not Verified,0.765610313,60,1,1
10.91,Verified,0.865742082,60,0,0
9.43,Not Verified,0.201298482,36,0,0
7.96,Not Verified,0.377729262,36,0,3
20.39,Source Verified,0.740621482,60,1,4
6.72,Not Verified,0.469320316,36,0,4
17.47,Not Verified,0.11875,36,0,2
7.97,Source Verified,0.300639807,36,0,3
6.71,Verified,0.132929152,36,0,0
9.93,Source Verified,0.388657453,60,0,0
12.61,Verified,0.441825024,60,0,0
12.61,Not Verified,0.5875,36,0,3
11.99,Source Verified,0.203241593,60,0,1
10.41,Not Verified,0.291788459,36,0,3
7.97,Not Verified,0.460494162,36,1,2
10.42,Not Verified,0.225004942,60,0,1
14.08,Not Verified,0.414329833,60,1,2
13.59,Not Verified,0.683964712,36,1,2
22.91,Not Verified,0.39731639,36,0,0
6.72,Not Verified,0.033498316,36,0,0
18.06,Source Verified,0.13092562,36,0,4
12.61,Source Verified,0.734030778,60,1,2
22.9,Source Verified,0.783653311,60,0,0
14.08,Not Verified,0.520871949,36,0,3
20,Verified,0.69112782,36,0,0
18.06,Verified,0.138074016,36,0,3
16.01,Verified,0.387370055,36,0,4
25.82,Source Verified,0.599727891,60,0,1
12.62,Source Verified,0.164948245,36,0,1
15.05,Not Verified,0.288522368,60,0,1
19.42,Verified,0.308149055,60,NA,7
18.06,Verified,0.595785972,36,0,1
17.09,Source Verified,0.164877748,60,0,1
6.72,Not Verified,0.635059585,36,0,1
15.04,Source Verified,0.757366075,36,0,6
6.71,Source Verified,0.171728778,36,1,6
10.9,Verified,0.513178003,36,0,1
19.03,Verified,0.981596682,36,0,2
11.98,Not Verified,0.660580775,36,0,2
11.99,Source Verified,0.517796169,60,1,4
12.61,Not Verified,0.019109541,36,0,0
7.35,Not Verified,0.05195306,60,0,0
7.96,Source Verified,0.341417953,36,0,1
9.92,Not Verified,0.423976275,36,0,2
12.61,Not Verified,0.506070624,60,0,2
12.61,Source Verified,0.340854203,60,0,0
18.06,Verified,0.416364689,36,0,4
9.92,Not Verified,1.508617535,36,1,0
10.41,Source Verified,0.106584869,60,0,0
6.08,Not Verified,0.1963789,36,0,0
13.58,Source Verified,0.550699933,60,0,1
10.42,Not Verified,0.886620956,36,0,1
10.9,Not Verified,0.576091364,36,0,0
6.07,Not Verified,0.417669265,36,0,0
10.41,Verified,0.078671244,36,0,6
20,Not Verified,0.101683136,36,0,2
6.08,Source Verified,0.253587566,36,0,8
10.42,Verified,0.233865917,60,0,1
7.96,Not Verified,0.621525552,36,0,0
20.39,Verified,0,36,0,1
16.02,Not Verified,0.359430414,36,1,5
10.42,Source Verified,0.641034616,36,0,1
15.04,Source Verified,0.118413294,36,0,1
19.42,Verified,0.050153052,60,0,1
7.96,Source Verified,0.261138702,36,1,2
13.58,Source Verified,0.078057692,60,0,2
9.43,Source Verified,0.048729223,36,0,1
16.01,Source Verified,0.538095825,36,0,2
9.92,Not Verified,0.144485292,36,0,1
11.98,Not Verified,0.168589967,60,0,3
9.43,Not Verified,0.374492507,36,0,2
12.62,Not Verified,0.39821321,60,1,4
11.99,Verified,0.278250221,36,0,3
6.07,Not Verified,0.211798863,36,0,1
16.02,Not Verified,0.264558148,36,0,0
12.62,Verified,0.203804509,60,0,4
9.92,Source Verified,0.321960673,36,0,5
18.45,Not Verified,1.170758193,36,0,0
20.39,Verified,0.084946192,60,0,0
21.45,Verified,0.523242675,36,1,0
6.72,Source Verified,0.136136573,36,0,0
9.92,Verified,0.098765432,60,0,1
5.32,Not Verified,0.057147584,36,0,2
11.99,Not Verified,0.434065934,36,0,0
12.61,Not Verified,0.531904525,60,0,0
14.07,Verified,0.289904759,36,1,0
5.32,Source Verified,0.130152027,36,0,0
6.08,Source Verified,0.112780707,36,0,0
7.97,Source Verified,0.399109131,36,0,1
18.45,Source Verified,0.357750277,36,0,0
6.08,Not Verified,0.108625246,36,0,0
14.08,Verified,0.2604907,60,0,2
10.91,Not Verified,0.500916758,36,0,0
10.9,Source Verified,0.093219406,60,0,5
9.93,Verified,0.315717222,60,0,1
5.31,Not Verified,0.527737273,36,0,0
10.9,Source Verified,0.242534699,36,0,1
9.93,Source Verified,0.212373895,36,0,2
21.85,Not Verified,0.755708955,36,0,2
10.91,Source Verified,0.109977634,36,0,3
11.98,Source Verified,0.62941339,36,0,0
12.62,Verified,0.740171432,36,0,0
10.42,Source Verified,0.474537376,36,1,2
20.39,Source Verified,1.121830239,36,1,0
13.58,Verified,0.120366862,36,0,3
13.59,Verified,0.359136485,36,0,3
19.03,Not Verified,0.119303992,36,0,1
10.91,Verified,0.044363881,60,0,4
7.96,Not Verified,0.340410348,36,0,1
10.41,Source Verified,0.714447368,36,1,0
14.08,Verified,0.111530496,36,1,2
9.93,Source Verified,0.612115482,60,0,0
21.45,Source Verified,0.631236617,36,0,1
14.08,Source Verified,1.599020375,60,1,0
13.59,Verified,0.489713052,60,0,9
16.01,Source Verified,0.528622951,36,1,3
15.05,Source Verified,0.198013804,60,0,4
11.98,Verified,0.669183381,36,0,0
13.59,Source Verified,0.56699088,60,0,2
12.62,Source Verified,0.8711206,36,0,4
7.97,Not Verified,0.442731502,36,1,3
18.45,Source Verified,0.114547761,36,0,1
13.58,Not Verified,0.746813964,36,0,2
14.08,Verified,0.19520173,36,0,1
10.41,Verified,0.721606401,36,0,2
14.08,Verified,0.185017288,60,0,3
15.04,Source Verified,0.816410256,36,0,0
18.06,Verified,0.345650928,60,0,6
24.84,Source Verified,0.076040609,36,0,0
16.02,Verified,0.210850352,36,0,2
12.61,Not Verified,0.633167693,36,0,2
5.32,Not Verified,0.098684545,36,0,0
13.59,Source Verified,0.521013486,60,0,1
9.44,Not Verified,0.331391114,60,0,1
7.34,Source Verified,0.166443687,36,0,1
6.08,Verified,0.475738044,36,0,1
14.07,Verified,0.555918058,36,0,2
15.05,Not Verified,0.78009226,36,0,3
19.42,Source Verified,0.158511427,36,0,4
6.72,Source Verified,0.091183581,36,0,1
15.05,Source Verified,0.720345863,36,1,1
24.85,Not Verified,0.936392226,60,0,1
5.32,Source Verified,0.548505066,36,0,0
21.45,Not Verified,0.195518667,36,0,2
16.02,Verified,0.295562656,60,0,7
21.45,Verified,0.564380746,36,0,1
18.06,Source Verified,0.804320931,60,0,0
6.07,Source Verified,0.173739468,36,0,1
5.32,Source Verified,0.031688889,36,0,0
12.62,Not Verified,0.541203483,36,0,1
10.42,Verified,0.06496225,60,0,3
13.58,Not Verified,0.613472843,60,0,1
10.9,Verified,0.25787234,60,0,1
14.08,Source Verified,0.09543507,36,0,7
20,Source Verified,0.215289518,60,1,3
9.92,Source Verified,0.362299456,60,0,4
10.91,Source Verified,0.89571589,36,0,9
10.9,Source Verified,0.326720833,36,0,1
